"data__story","data__message","data__updated_time","data__id","paging__previous","paging__next"
"","###סאבלט לחודש- דירה לזוג בבן יהודה גורדון### הדירה שלנו פנויה לחודש מה-26.8 ועד ה 26.9, שלוש דקות מהים, מהסנטר ומכל מה שצריך!! דירה גדולה ומאובזרת עם 2 מרפסות, עורפית ולכן שקטה. המחיר הוא 4700 שח לחודש!! לתמונות בפרטי","2015-07-22T06:34:38+0000","707688259256219_1035121459846229","",""
"","","2015-07-22T06:28:26+0000","707688259256219_1035464999811875","",""
"","https://www.facebook.com/groups/543976922383350/. קבוצה מעולה דירות מכל הסוגים והמינים בתל אביב TEL AVIV APARTMENTS 🏣🏠🏩","2015-07-22T06:20:25+0000","707688259256219_1035463089812066","",""
"","סבלט- בדירת 2 שותפים מתפנה חדר גדול עם מרפסת משותפת לחודשיים- ספט- אוקטובר באבן גבירול 171 נשאר שותף אדיר שכר דירה 2570","2015-07-22T05:40:49+0000","707688259256219_1035438936481148","",""
"","היי חברים, מסבלטת את הדירה שלי בתאריכים 29.7-9.8, דירת 2 חדרים ברחוב וולפסון 2. הדירה חדשה, נקייה ונעימה (: להמשך פרטים אפשר ליצור איתי קשר בפרטי","2015-07-21T21:50:51+0000","707688259256219_1035305203161188","",""
"","","2015-07-21T19:58:21+0000","707688259256219_1035243349834040","",""
"","היי לכולם, בחודש ספטמבר, בין התאריכים ה2.9-30.9 אני מסבלטת את החדר האהוב והשקט שלי.  הדירה ממוקמת בשדרות ח""ן (בין הבימה, כיכר רבין, קינג' ג'ורג' ואבן גבירול) מרחק הליכה מכל המקומות הכי כייפים בתל אביב.  החדר בגודל של 20 מ""ר (ענק!) + מרפסת סגורה שמשקיפה לשדרה. אין שום שטיקים, בחדר יש הכל, בדירה יש כל מה שצריך כדי להרגיש הכי בבית אז כל מה שנשאר זה פשוט להגיע עם מזוודה ובגדים. החדר ממוזג ומעוצב באווירה כייפית ומרגיש ממש כמו מלון קטן.   לפרטים נוספים - בפרטי","2015-07-21T19:49:44+0000","707688259256219_1035220869836288","",""
"","20.8-23.9 דירה מקסימה בכרם שניה מהשוק והים. מחיר טוב לכל התקופה. בפרטי","2015-07-21T19:41:27+0000","707688259256219_1035237603167948","",""
"Carmel Ben Horin shared her post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","חזר להיות רלוונטי","2015-07-21T18:46:14+0000","707688259256219_1035158456509196","",""
"","מסבלט חדר בדירה הכי שווה בתל אביב !!! מיקום מדהים: תל חי 4. צמוד לדיזינגוף סנטר, אזור שקרוב למלא ברים, מסעדות ובתי קפה. 5 דקות הליכה מהים. חדר גדול ובדירה יש: יס, פלייסטיישן, מכונת כביסה, אינטרנט וכמובן המון מצב רוח טוב:) סלון גדול, פשוט לבוא ולהתפנק. בדירה נשארים שני שותפים מקסימים וחברותיים. תאריכים: 29/7-8/8(עשרה לילות).  מחיר כולל כל החשבונות: 1500 ש""ח. לפרטים- דודי, 0547994806.","2015-07-21T18:01:41+0000","707688259256219_1035194626505579","",""
"","Looking for a female roommate starting august 1st - 6 months lease(posibole for short term) in the old north of Tel Aviv, on Bavli street. The  apartment has a l rooftop balcony and there is a washing machine, WiFi and everything you need for a short or long term stay. Host is a 40yo male, very clean and friendly. Rent is 2500 INS including all the bills.","2015-07-21T17:30:45+0000","707688259256219_1035024289855946","",""
"","https://www.facebook.com/kobiji/media_set?set=a.10151993141440835.1073741838.549305834&type=3","2015-07-21T17:15:54+0000","707688259256219_1035178336507208","",""
"","סאבלט: 25/8 עד 16/9 (23 ימים) נכון כולם אומרים על הדירה שלהם: ""דירה מושלמת"" אבל אצלי זה באמת נכון. תסתכלו על התמונה בקיצור smile emoticon פנקס 4 פינת אבן גבירול, אוטובוסים לכל מקום, סופר, בנק, ברים, מסעדות, רבע שעה הליכה לים, דירה ענקית משופצת בקטע שלא נראה בתל אביב, מזגן בכל חדר כמובן.  2 שירותים 2 מקלחות 2 מקררים ואפילו 2 מטבחים (לא צריך, אבל יש). 2400 כולל הכל. השותפים מסודרים מקסימים וחברים וישמחו לקבלכם לסאבלט. לפרטים נוספים - בפרטי","2015-07-21T17:14:31+0000","707688259256219_1035177973173911","",""
"","9.9 - 7.10 גמיש  7000ש""ח 0548083387","2015-07-21T15:32:16+0000","707688259256219_1035140286511013","",""
"","**סבלט בעקבות נסיעה לחו""ל **  מחפשים מישהי שתכנס לדירתנו בת״א, לסבלט של 5 חודשים, מה-20/8/15 עד 31/1/16. דירה משופצת, מאובזרת וגדולה, סלון ענק, מיקום מושלם (!!) - בין הסנטר לכיכר רבין. בחדר יש הכל: מזגן, מיטה, שולחן כתיבה, טלוויזיה עם הוט.  בדירה עוד 2 שותפים (סהכ 3). 2567 ש""ח לחודש, חשבונות כ-300 ש""ח לחודש. פרטים בפרטי. מראים הערב ב-20:00","2015-07-21T15:09:50+0000","707688259256219_1035132313178477","",""
"","200$ לילה ","2015-07-21T11:51:14+0000","707688259256219_1035050653186643","",""
"","","2015-07-21T11:47:47+0000","707688259256219_1035049646520077","",""
"","סאבלט!! בצפון תל אביב, רחוב אבן גבירול וז׳בוטיסקי , דירת 3 חדרים שינה + סלון + מטבח. יש הכל בבית... כבלים, מיזוג, מרוהט לחלוטין ושני שותפים מקסימים. מתחת לבית יש ברים, בתי קפה, סופר פרם , AM: PM....בקיצור... יש הכל  רק צרכים להביא בגדים. החדר יהיה פנוי מ29/07 עד 17/08 ( יש גמישות בתאריכים). 2200₪ כלל הכל. ליותר פרטים תמסרו קשר איתי למס' 054-5387674.....חשוב מאוד.... מעשנים בבית!","2015-07-21T11:16:10+0000","707688259256219_1035035319854843","",""
"","","2015-07-21T11:03:17+0000","707688259256219_1035031146521927","",""
"","סאבלט: 25/8 עד 16/9 (23 ימים) נכון כולם אומרים על הדירה שלהם: ""דירה מושלמת"" אבל אצלי זה באמת נכון. תסתכלו על התמונה בקיצור :) פנקס 4 פינת אבן גבירול, אוטובוסים לכל מקום, סופר, בנק, ברים, מסעדות, רבע שעה הליכה לים, דירה ענקית משופצת בקטע שלא נראה בתל אביב, מזגן בכל חדר כמובן.  2 שירותים 2 מקלחות 2 מקררים ואפילו 2 מטבחים (לא צריך, אבל יש). 2400 כולל הכל. השותפים מסודרים מקסימים וחברים וישמחו לקבלכם לסאבלט. לפרטים נוספים - בפרטי","2015-07-21T10:55:02+0000","707688259256219_1035009239857451","",""
"","שלום חברים!! השותף שלי, אני והכלבה המקסימה שלי מחפשים סבלט במרכז ת""א מסוף החודש ועד לראשון לספטמבר...  נשמח מאד לקבל עדכונים בהקדם! תודה והמשך שבוע טוב!!","2015-07-21T10:47:19+0000","707688259256219_1035026006522441","",""
"","היי, דירת סטודיו נעימה ברחוב שקט ליד ככר רבין, 3.8-13.8  1500  ","2015-07-21T10:26:55+0000","707688259256219_1034629513228757","",""
"","מחפשת סבלט לזוג עם ילדה בתאריכים 27/7-15/8","2015-07-21T09:58:57+0000","707688259256219_1035010916523950","",""
"","**הזדמנות**(לא מתיווך) מתפנה חדר בדירת שותפים באווירה משפחתית במיקום נדיר, בן יהודה פינת פרישמן. דקה מהים ו-3 דקות מהסנטר. 3 חדרי שינה וסלון כיפי, מושלמת ל-3 שותפים. דירה עורפית ושקטה בקומת קרקע, מסורגת. מחפשים שותפה בראש טוב, מסודרת ונעימה. שכ""ד: 2350 ₪ ועד בית: 50 ₪ ארנונה: 200 ₪ לחודש גודל: 65 מ""ר כניסה: 1.8 דירה משופצת. מזגן מרכזי. דוד חשמל. ללא בע""ח ועישון (סליחה מראש) ** עדיפות לבעלי הכנסה קבועה מראים ביום רביעי 19:00-22:00, לפרטים נוספים ותיאום הגעה נא שלחו  הודעה לפרטי.","2015-07-21T09:55:15+0000","707688259256219_1034650696559972","",""
"","One private room on the beach Big private room + living room and chill out area in an amazing brand new 85 Square foot panoramic apartment 1 minute walk from Hilton Beach and TLV best bars. Best location in TLV. Perfect for surfers and beach lovers. Renovated+new furnitures Tons of light, 2 bedrooms (one occupied), big accessorized kitchen, 2 bathrooms, big living room, fun chill out area, 1 car parking spot. TV, Internet. Building finishing construction.   Available: July 22nd - August 1st - 1100 NIS Available: August 23rd - September 9th - 3400 NIS   PM me if interested.","2015-07-21T09:47:29+0000","707688259256219_1035008506524191","",""
"","*סאבלט בצפון הישן* מסאבלטת את החדר הנעים שלי ל3-4 שבועות באוגוסט (4.8-26.8, גמיש). בדירת 3.5 חדרים מרווחת מאוד, מוארת ובמיקום מעולה (יהודה המכבי/צירלסון; פאבים,בתי קפה,סופר,תחבורה ציבורית,פארק הירקון במרחק 2 דק הליכה).יש חנייה בשפע ברחוב. בדירה: סלון גדול, מזגנים חדשים בכל חדר, 1.5 שירותים/אמבטיה, מרפסת סגורה מעולה לקפה של הבוקר. יש דוד שמש ומכונת כביסה. פרטים בפרטי","2015-07-21T08:53:17+0000","707688259256219_1033768906648151","",""
"","מסבלטים את הדירה שלנו בתקופת החגים, ספט׳ 9-27 (התאריכים גמישים).  אידיאלית לזוגות.  2.5 חדרים, חדר שינה וסלון גדולים, מטבח מאובזר, כל מוצרי החשמל, אינטרנט וכבלים, מכונת כביסה ומייבש.  דירה שקטה ומוארת. ממוקמת ברחוב אלחריזי במרכז העיר ליד כיכר רבין, 10 דק׳ הליכה מהים.  מחיר: 5000 ש""ח כולל חשבונות. לפרטים נוספים צרו קשר בפרטי.  Subletting our apartment during the holidays SEP 9-27 (dates are flexible). Ideal for couples.  2.5 rooms, 1 large living room + large bed room. AC in each room, Fully equipped kitchen, free wifi and cable TV, Washer & dryer. Located on the 1st floor in a quiet building - Elharizi St near Rabin square , 10 min walk from the beach.  5000 NIS including all bills. Contact me or Eran brom if interested.","2015-07-21T08:34:33+0000","707688259256219_1034971046527937","",""
"","I am looking for an apartment to live alone in the tel aviv area. I am looking to pay not more than 4,000 a month, depending on the apartment and area. I would like to move immediately.   Please send me a private message if you have anything or if you know of anything.   Thank you!  אני מחפשדירה לגור לבד באזור תל אביב . אני מחפש לשלם לא יותר מ -4,000חודש , בהתאם לדירהוהאזור . אני רוצה לעבור באופן מיידי .  אנא שלח לי הודעה פרטית אם יש לך משהו או אם אתה יודע על שום דבר .  תודה!","2015-07-21T08:21:58+0000","707688259256219_1034984633193245","",""
"","אתם מוכנים לקיץ?? רוצים לשפר את הכושר ולעצב את הגוף? פוסט זה הוא בשבילכם :) אימוני כושר אישיים בכל תל אביב 💪 מגוון רחב של ימים ושעות לאימונים בקבוצות במחירים נוחים רק בשבילכם 😎 אימון ראשון בחצי מחיר ! שריינו מקום כבר עכשיו ליאור 0543030768","2015-07-21T08:08:55+0000","707688259256219_1034981883193520","",""
"","מסבלט חדר בדירה הכי שווה בתל אביב !!! מיקום מדהים: תל חי 4. צמוד לדיזינגוף סנטר, אזור שקרוב למלא ברים, מסעדות ובתי קפה. 5 דקות הליכה מהים. חדר גדול ובדירה יש: יס, פלייסטיישן, מכונת כביסה, אינטרנט וכמובן המון מצב רוח טוב:) סלון גדול, פשוט לבוא ולהתפנק. בדירה נשארים שני שותפים מקסימים וחברותיים. תאריכים: 29/7-8/8(עשרה לילות).  מחיר כולל כל החשבונות: 1500 ש""ח. לפרטים- דודי, 0547994806.","2015-07-21T08:07:17+0000","707688259256219_1034981626526879","",""
"","","2015-07-21T06:56:39+0000","707688259256219_1034965146528527","",""
"","סבלט ביפו","2015-07-21T06:53:19+0000","707688259256219_1034964146528627","",""
"","159$ לילה :-) ","2015-07-21T06:13:35+0000","707688259256219_1034954259862949","",""
"","חברה מסבלטת חדר בדירה במרכז תל אביב! מיידי עד ה2.8 , אפשר גם לחלק מהתקופה. מיקום מעולה (פרישמן ריינס), קרוב לכיכר רבין ו7 דקות מהים! חדר גדול עם מרפסת. בדירה נשארים שני שותפים בני 30, נחמדים ונקיים.  100 ש״ח ליום. בדירה יש הכל, כוללת סלון, מרווחת ונוחה, מיזוג ווי פיי.  לפרטים - עמית 050-3387330. לא מיועד לזוגות","2015-07-21T05:04:41+0000","707688259256219_1034932169865158","",""
"","** Sublet in the center of Tel Aviv! ** Subletting our apartment from September 5 to October 6 The apartment is consists of 2.5 rooms, completely furnished & equipped, it has air conditioners in all rooms, WIFI, washing machine and new kitchen. Located in Bugrashov 92, 5 minutes from the beach, in front of Dizingoff Center. The price is 5100 NIS. PM me or call 050-7823563","2015-07-20T20:11:23+0000","707688259256219_1034655406559501","",""
"","היי מסבלט את החדר בדירה המהממת שלי ברח הירקון 180 מול קרלטון קו שני לים עם נוף מדהים לים הסנטר של הסנטר שניה מהכל. מה- 22 ליולי עד ה- 16 לאוגוסט (25 לילות) המחיר- 3,700 כולל חשבונות 0543978934","2015-07-20T19:57:59+0000","707688259256219_1034652043226504","",""
"","מחפשת דירת סבלט 2-2.5 חדרים בתל אביב לחבר טוב שמגיע לביקור בארץ. בין התאריכים 1-15/09. דירות נעימות ומגניבות יתקבלו בברכה. תודה ;)","2015-07-20T19:08:32+0000","707688259256219_1034634273228281","",""
"","Sublet!!!! Getting back to army so must rent it tonight. 21.7-10.8 Dizingof 79 Privet room+private balcony. Big living room. @@@1400@@@ all included.","2015-07-20T19:05:56+0000","707688259256219_1034490003242708","",""
"","לסיבלוט דירת שתיים וחצי חדרים ברח נחום הנביא. שקטה, מאובזרת.  חמש דקות מהים. מה15/8-30/8. 3000₪.","2015-07-20T18:12:25+0000","707688259256219_1033923409966034","",""
"","מסבלט חדר בדירה הכי שווה בתל אביב !!! מיקום מדהים: תל חי 4. צמוד לדיזינגוף סנטר, אזור שקרוב למלא ברים, מסעדות ובתי קפה. 5 דקות הליכה מהים. חדר גדול ובדירה יש: יס, פלייסטיישן, מכונת כביסה, אינטרנט וכמובן המון מצב רוח טוב:) סלון גדול, פשוט לבוא ולהתפנק. בדירה נשארים שני שותפים מקסימים וחברותיים. תאריכים: 29/7-8/8(עשרה לילות).  מחיר כולל כל החשבונות: 1500 ש""ח. לפרטים- דודי, 0547994806.","2015-07-20T17:32:21+0000","707688259256219_1034586443233064","",""
"","דירת 2 חדרים מגניבה ברחוב הנביאים,מתאימה לזוג או לבודד, חדר שינה אחד. קרובה לכיכר רבין, כיכר הבימה ודיזינגוף סנטר. פנויה בסוף חודש ספטמבר 25.9-2.10. המחיר לכל התקופה הוא 1200 ש""ח.","2015-07-20T16:52:54+0000","707688259256219_1034563723235336","",""
"","עדיין רלוונטי! מסבלטים את הדירה המהממת שלנו מה30.8-8.10 בדיזינגוף נורדאו, מיקום מעולה 5 דק מהים, פארק הירקון והנמל. משופצת, קומה 4, מרפסת ענקית, מתאימה לזוג. 6000 ש״ח לכל התקופה כולל הכל.  לעוד פרטים - בפרטי","2015-07-20T15:13:48+0000","707688259256219_1034369426588099","",""
"","דרושה שותפה בשכונת בבלי לתקופה של עד חצי שנה(אפשר גם לתקופה קצרה של חודש-חודשיים),חדר שקט ומואר,קרוב לפארק הירקון ולאוניברסיטה,מונית שרות קו חמש מתחת לבית. 2200 שח,כניסה ראשון לאוגוסט.","2015-07-20T14:57:25+0000","707688259256219_1034397589918616","",""
"","שלום:) מסבלט דירה ברח' ויזל בתל אביב (בין ארלוזורוב לבן גוריון). גודל החדר כ-37 מ""ר. בדירה ישנם שני שותפים אחרים: שותף ושותפה. החדר של השותפה מצוייד במקלחת כך שרוב השותפות היא עם השותף. התאריכים הם בין 11/9-8/10 (חודש)עקב נסיעה לחו""ל. השותפים מקסימים ושקטים. הדירה היא כ-10 דקות לים (תלוי במהירות ההליכה:) אעלה תמונות בקרוב. מחיר כולל הכל (חשבונות: אינ', חשמל, מים, גז ועד בית, ארנונה) 2,700 לכל התקופה. לפרטים ניתן להתקשר או להשאיר הודעה 0523267425.","2015-07-20T14:31:59+0000","707688259256219_1034504979907877","",""
"","מסבלטת את הדירה שלי! 18-24.8 דירת יחיד בנווה צדק מאוד יפה וגם המיקום יפה מאוד שכ״ד הוגן! אעלה עוד תמונות בקרוב!  0527392707","2015-07-20T13:53:39+0000","707688259256219_1034489136576128","",""
"","הזדמנות נדירה - דירת שני חדרים גדולה משופצת ונעימה כולל חצר. במיקום נגיש לכל מקום. צמוד לתחנת רכבת ההגנה. בין התאריכים 26.7.15 - 15.9.15. בעלת הדירה מבקשת 4000 אנחנו מסבלטים ב 3000 שח לחודש.  המקום מגודר בחומה גבוהה ושער באזל וחצר שמקיפה את המבנה יש פרטיות.  רק שתי דירות אחת מעל השניה. אנחנו בעליונה המשופצת.  בדיקה נשארים מכונת כביסה. תנור אפיה. כיריים גז. ארון בגדים גדול. סלון. שולחן סלון מקרר. ושני מזגנים.   אפרת 052-3545600 גידי 052-6270982","2015-07-20T13:00:55+0000","707688259256219_1034465583245150","",""
"","סאבלט לדירה מדהימה ברחוב שקט במתחם שינקין !! 2 חדרים, כ 45 מטר עם חדר ארונות, קומה 2, מוארת ושקטה, מרוהטת קומפלט, כל מוצרי החשמל, אינטרנט וכבלים,ממוזגת, מחיר כולל הוצאות וחשמל 5400 ש""ח. כניסה 22/7 עד 21/8.","2015-07-20T12:40:40+0000","707688259256219_1034454493246259","",""
"","הי! אנחנו מסבלטים את הדירה שלנו בין ה-12.8 ועד ל-1.9. רחוב בר-כוכבא 45 (ליד דיזנגוף סנטר), דירת 2 חדרים גדולים עם מרפסת ענקית שמקיפה את הדירה, 60 מ""ר, מזגן בכל חדר וכו', 2800 ש""ח כולל חשבונות וכולל לשמור על פריצי החתולה החמודה. לפרטים בפרטי או בטלפון: 052-3272200","2015-07-20T12:35:16+0000","707688259256219_1032728013418907","",""
"","##HOLIDAYS SUBLET##  Available: Sep 10- Oct 6 (Flexible).  Beautiful quiet room in an amazing spacious newly-high-renovated apartment in the best location in Tel Aviv - RABIN SQUARE.  The beating heart of TLV. 15 min walk from the beach. Great public transportation.  Parquet floor. Fully equipped large and modern kitchen. Full view to the square.  The apt is KOSHER.  PM me","2015-07-20T11:03:37+0000","707688259256219_1034421599916215","",""
"","בשדרות נורדאו (קרוב לפינת רח׳ דיזנגוף!) מסבלט את הדירה במיידי- עד 10 לאוגוסט דירת 2 חדרים  40 מ׳ משופצת קומפלט  הכוללת את כל הריהוט ומוצרי החשמל כגון: 2 טלווזיות עם יס בסלון ובחדר שינה מיטה זוגית גדולה ספה בסלון שנפתחת למיטה זוגית מכונת כביסה מכונת קפה כיריים חשמלים מקרר מיקרוגל כלי מטבח פינת אוכל פליסטישן:) ארון +שידה בחדר שינה מוצרים לתינוק מגבות וסדינים נקיים ועוד להביא רק בגדים  4000 ש״ח","2015-07-20T11:03:36+0000","707688259256219_1034387073253001","",""
"","","2015-07-20T10:34:55+0000","707688259256219_1034412286583813","",""
"","סבלט לרבעוש הבא בלב תל אביב!","2015-07-20T09:46:55+0000","707688259256219_1034398383251870","",""
"","היי,  מחפש סאבלט ברמת אביב לחודש הקרוב. עד 2000 ש""ח.  תודה,  ירון.","2015-07-20T09:29:51+0000","707688259256219_1034385796586462","",""
"","**מראה היום החל משש בפעם האחרונה וסוגרת!** https://www.facebook.com/or.bitan/posts/10153353924217850?pnref=story","2015-07-20T09:20:53+0000","707688259256219_1034392196585822","",""
"","מסבלט את החדר שלי לתקופה שבין 11/9-8/10 (חוזר מחו""ל ב-9/10). בדירה עוד שני שותפים מקסימים. החדר ענקי! 37 מ""ר עם מרפסת משותפת לשותף. לשותפה השלישית שירותים ומקלחת משלה כך שהשותפות היא בעיקר עם השותף ( מקלחת מטבח). המיקום הוא הטוב בתל אביב רחוב ויזל (בין בין גוריון לארלוזורוב).","2015-07-20T09:20:36+0000","707688259256219_1034392156585826","",""
"Efrat Shar-eli Kal Singer shared her post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","מיידי","2015-07-20T08:58:20+0000","707688259256219_1034384696586572","",""
"","Also for the English speakers  https://www.facebook.com/ori.golbert/posts/838973606182628","2015-07-20T08:12:46+0000","707688259256219_1034372693254439","",""
"","דירת גן מקסימה ברחוב שקט בתקווה מ 20/7 עד 1/9. 2.5 חדרים 2700 לחודש כולל חשבונות. אפשרי לחלק מהתקופה.","2015-07-20T08:12:04+0000","707688259256219_1034372566587785","",""
"","סבלט בכרם מ 10.8 עד ה 22.8 אזור שקט דירה מרווחת, חדר שינה, מטבח, סלון, ומרפסת עישון, ללא שותפים! מתאימה ליחידים או לזוג. טלפון : 0545423443 חיים","2015-07-20T07:59:52+0000","707688259256219_1034367649921610","",""
"","סבלט ביפו בפינת שדרות ירושלים-מיכאל אנג'לו, לשבוע (27.7-3.8). דירה גדולה שמתאימה לזוג עם כל האיבזורים. 1000 ש""ח גדי-0547891298 גילי-0528402211","2015-07-20T07:22:18+0000","707688259256219_1034357853255923","",""
"","סבלט לתקופה של עד 3 חודשים ( גמיש עם התאריכים- ניתן גם לתקופות קצרות  ) , ברחוב דיזנגוף ( ליד בן גוריון ) , מדובר בחדר עם פינת ישיבה ויציאה למרפסת .  בדירה נשארת שותפה מדהימה ... לפרטים יש לשלוח הודעה ואחזור אליכם :  0502345594","2015-07-20T07:20:34+0000","707688259256219_1034357553255953","",""
"","ממש דירה שווה. ואני נואש לנסוע!! שילוב מנצח  https://www.facebook.com/ori.golbert/posts/838966236183365","2015-07-20T07:19:02+0000","707688259256219_1034357243255984","",""
"","היי חבר׳ס  ***עדיין רלוונטי*** עקב טיסה, מסתבלטת את החדר שלי במיקום מצויין בת""א (על וייצמן, קרוב לכל מה ששווה) לתאריכים 5/8-10/8 (כולל סופ״ש!) *בדירה לא מעשנים אבל נשארים שני שותפים שהתבאסתי לא לקחת איתי* לשאר הפרטים, תמונות, עלויות וכו' אפשר לפנות בפרטי  אשמח להפניות ושיתופים (:","2015-07-20T06:42:07+0000","707688259256219_1034340329924342","",""
"","דירת שני חדרים גדולה משופצת ונעימה כולל חצר. מאובזרת בהכל. בדרם תל אביב צמוד לתחנת רכבת ההגנה. עד ה  15.9.15 החל מהשבוע הבא 26.7.15.  בעלת הדירה מבקשת 4000 שח ואנחנו מסבלטים במחיר לחודש מלא 3000 שח. אפשרי גם לחלק מהתקופה.  המקום מגודר בחומה גבוהה ושער ברזל וחצר מסביב - יש פרטיות ! רק שתי דירות אחת מעל השניה (אנחנו משכירים את העליונה והמשופצת. )  בדירה נשארים: מכונת כביסה. תנור אפייה, כיריים גז, מקרר, ארון בגדים גדול, סלון ושולחן סלון, שני מזגנים (ציוד ההגברה שבתמונה לא נשאר)   לפרטים:  אפרת: 052-3545600 גידי: 052-6270982","2015-07-20T06:39:10+0000","707688259256219_1034340756590966","",""
"","חברים יקרים, לדירה ביתית במיקום אדיר של חצי דקה הליכה מהבימה עם שותפים עוד יותר אדירים - דרוש סבלט לתקופה קצרה smile emoticon בדירה שלושה חדרי שינה, מרחב מטבח וסלון נעים ופתוח ושני חדרי שירוקלחת. בכל הדירה פרקט tongue emoticon מדובר בתאריכים 1/8-22/8, עם גמישות בתאריך הכניסה. המחיר סביב 2,300 כולל הכל(!) לפי חישוב הוצאות בחודש ממוצע בדירה. לפרטים נוספים, שאלות, תמונות נוספות ותהיות על החיים מוזמנים לכתוב או להתקשר אלי - יובל: 0506955356 * ואם לכם הדירה לא רלוונטית, תרגישו חופשי לעשות SHARE!","2015-07-20T06:29:58+0000","707688259256219_1034339193257789","",""
"","139$ ללילה :-)  ","2015-07-20T04:57:48+0000","707688259256219_1034318126593229","",""
"","Flea Market Area Jaffa. Two rooms apt. plus balcony fit for a single or a couple. Fully furnished and with all utilities. 5 min walk to the beach and close to bus lines. 4500 NIS a month ! סבלט יפואי אוגוסט + דירת שני חדרים עם מרפסת ליחיד/ה או זוג. כוללת מזגן, מאוורר תקרה+ רגיל, מכונת כביסה, תנור. 5 דק מהים, 2 דק מהפשפשים, 1 דק מהשדרה. 4500 שח לחודש. ברכות!!","2015-07-19T21:43:13+0000","707688259256219_1033864176638624","",""
"","","2015-07-19T20:34:58+0000","707688259256219_1033473383344370","",""
"","חבר ספרדי מחפש סבלט מ - 7/8-31/8  בתל אביב - שתיים וחצי חדרים ומעלה ... עד 4000,ש""ח  אם מישהו יודע מוזמנים לפנות אלי","2015-07-19T19:45:25+0000","707688259256219_1033843159974059","",""
"","מסבלטת את החדר שלי בשכונת יד אליהו לחודש מה-7.8 עד ה - 9.9. דירה גדולה, מרווחת ומאובזרת עם סלון, מטבח ומרפסת. שתי דקות הליכה משוק התקוה ורכבת ההגנה. בדירה נשארת שותפה מאד נעימה ונחמדה. מחיר ש״ח 2000 כולל חשבונות. פרטים נוספים בפרטי.  Subletting my room from August 7 to September 9. Big apartment with a living room, kitchen and porch. two minute walk from Ha’tikva market and Ha’hagana train station. My wonderful and friendly roommate is staying. Price 2000 NIS including bills. details through Inbox","2015-07-19T18:24:32+0000","707688259256219_1034058766619165","",""
"Chen Sheilat shared her post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","עוד רלוונטי","2015-07-19T17:23:02+0000","707688259256219_1033909996634042","",""
"","חברה מסבלטת חדר בדירה במרכז תל אביב! מיידי עד ה2.8 , אפשר גם לחלק מהתקופה. מיקום מעולה (פרישמן ריינס), קרוב לכיכר רבין ו7 דקות מהים! חדר גדול עם מרפסת. בדירה נשארים שני שותפים בני 30, נחמדים ונקיים.  100 ש״ח לכל התקופה. בדירה יש הכל, כוללת סלון, מרווחת ונוחה, מיזוג ווי פיי.  לפרטים - עמית 050-3387330. לא מיועד לזוגות","2015-07-19T17:18:32+0000","707688259256219_1034029893288719","",""
"","סבלט ביפו בפינת שדרות ירושלים-מיכאל אנג'לו, לשבוע (27.7-3.8). דירה גדולה שמתאימה לזוג עם כל האיבזורים. במחיר סביר מאוד! גדי-0547891298 גילי-0528402211","2015-07-19T16:50:47+0000","707688259256219_1033944313297277","",""
"","סבלט ברחוב בר יוחאי בשכונת שפירא, בין התאריכיםח 26.7-7.8, ישנה גמישות בתאריכים. הדירה מתאימה לזוג או יחיד, עם מרפסת שיזוף כפית וחתולה שהיא ורודה. לפרטי פרטים בפרטי.","2015-07-19T16:24:36+0000","707688259256219_1033932026631839","",""
"","מחפש לסבלט חדר החל מהיום עד תחילת/אמצע אוקטובר, עדיפות לצפון ת""א (איזור האוניברסיטה)","2015-07-19T16:11:50+0000","707688259256219_1033926426632399","",""
"","מסבלט חדר בדירה הכי שווה בתל אביב !!! מיקום מדהים: תל חי 4. צמוד לדיזינגוף סנטר, אזור שקרוב למלא ברים, מסעדות ובתי קפה. 5 דקות הליכה מהים. חדר גדול ובדירה יש: יס, פלייסטיישן, מכונת כביסה, אינטרנט וכמובן המון מצב רוח טוב:) סלון גדול, פשוט לבוא ולהתפנק. בדירה נשארים שני שותפים מקסימים וחברותיים. תאריכים: 29/7-8/8(עשרה לילות).  מחיר כולל כל החשבונות: 1500 ש""ח. לפרטים- דודי, 0547994806.","2015-07-19T16:03:37+0000","707688259256219_1033922343299474","",""
"","דרושה דירה בתל אביב, רצוי קרוב לים, בין ה 7 עד ה 11 לספטמבר.","2015-07-19T15:28:32+0000","707688259256219_1033908283300880","",""
"","מחפש לסבלט חדר החל מהיום עד תחילת/אמצע אוקטובר, עדיפות לצפון ת""א (איזור האוניברסיטה)","2015-07-19T14:49:24+0000","707688259256219_1033893606635681","",""
"","**סאבלט** בדירת שותפים (4 חדרים) ענקית ומהממת בכיכר המדינה, מתפנה חדר גדול, מיקום שווה בטירוף - 5 דק מרכבת מרכז, 10 דק מכיכר רבין, מפוצץ בתחבורה ציבורית. קומה שניה עם מעלית :] 2 שירותים ו2 מקלחות משופצות, סלון ומרפסת גדולים! כניסה ב1.8 עד סוף ספטמבר מחיר: 3300שח לחודש **כולל הכל!!!** יאללה דברו איתי:  0542100465","2015-07-19T14:41:14+0000","707688259256219_1031383146886727","",""
