"data__story","data__message","data__updated_time","data__id","paging__previous","paging__next"
"","דרושה דירה בתל אביב לשבועיים, אחרי ראש השנה. מה 9\16 עד ה 9\31 במחיר סביר.  נא לפנות בפרטי.","2015-08-22T13:33:08+0000","707688259256219_1052088608149514","",""
"","**דרוש סאבלט**  אני מחפש מישהו/י שיסאבלט את החדר שלי בדירת 3 חדרים (נשאר אחלה שותף) לתקופה שבין 24.9-8.10 (אופציה לכניסה ב-22.9). הדירה ממוקמת בלב ת""א (פינסקר/בוגרשוב) 5 דקות מהים ומהסנטר. הדירה מרוהטת במלואה ויש בה סלון מרווח ומרפסת מגניבה, כל שנדרש זה להביא בגדים :) 1500 ש""ח","2015-08-22T13:29:04+0000","707688259256219_1052087418149633","",""
"","מסבלטים!!  תאריכים 7.9 עד 7.10  בצפון הישן והטוב ליד כיכר המדינה (7 דק מכיכר רבין)- רחוב ליסין, דירת 90 מטר קומה 2 מוארת ויפה. מלא חניה באיזור.  שכ״ד 5500₪ לכל התקופה כולל כל החשבונות.","2015-08-22T13:27:07+0000","707688259256219_1052086041483104","",""
"","Must go ASAP !  Everything new ! Less than a year! /Все практически новое  Fridge/Холодильник - 900₪  Washing machine/Стиральная машина - 900₪","2015-08-22T12:40:05+0000","707688259256219_1052065408151834","",""
"","מסבלטת את הדירה של החל מ29 לאוגוסט והלאה עם גמישות בתאריכים לתקופות קצרות/ ארוכות 60 מ""ר 2 חדרים, מרפסת שמש, שקטה, מזגן, מרוהטת לחלוטין, מטבח מאובזר, שכנים דבש, אינטרנט, קרוב לים, לפארק, לדיזנגוף ולככר רבין. מחיר גמיש תלוי בתקופה כולל חשבונות 054-5225280 בבקשה לשלוח בפרטי","2015-08-22T12:30:28+0000","707688259256219_1052062708152104","",""
"","לדירה מהממת!! דרושה שותפה לשלושה חודשים (סבלט) הדירה: ענקית כ 90 מ""ר משופצת לגמרי, מאובזרת לחלוטין, תיקרות גבוהות. ממוקמת בטשרניחובסקי, 2 דקות הליכה משיינקין, 5 דקות הליכה מהסנטר. החדר: חדר גדול מאוד עם מקלחת ושירותים פרטיים, ארון בגדים עצום, מיטה שידה ומזגן כמובן. כניסה ב 1.9 שכר דירה: 3000 ש""ח לחודש כולל ארנונה ומים (לא כולל חשמל) צרו קשר: ניר 0548033253 או בפרטי","2015-08-22T11:42:41+0000","707688259256219_1052049901486718","",""
"Tal Ziv uploaded a file in the group: ‎סבלט בתל אביב לתקופות קצרות‎.","מסבלטים את דירתינו המהממת ברחוב שמחה ברמת גן החל מה- 6.9.2015 ועד 15.10.2015. דירת שלושה חדרים (חדר אחד יהיה נעול ובו נאחסן את חפצינו האישיים). שני חדרי שירותים ושתי מקלחות, סלון גדול ומרווח חדר שינה גדול עם מקלחת ושירותים בחדר וחדר ארונות מפנק שירוקן מתוכן לשירותכם. מזגן מקפיא, תנור עם גז, מקרר, כלי מטבח, הכל לשימושכם החופשי (בקשה אחת שלא יבשלו בו דברים לא כשרים). הדירה במיקום מעולה, ברחוב שקט מאוד עם חניה בשפע, שניה מהבורסה, ופניה מצומת עלית. יש ברחוב המקביל תחבורה ציבורית לכל מקום, והדירה נמצאת 5 דק' מתחנת הרכבת תל אביב מרכז. מחיר: 5000 שח לארבעים יום כולל הכל חשמל מים ארנונה גז, אינטרנט, וכיו""ב. אפשר גם לחלק מהתקופה. מראים את הדירה כל השבוע לתיאום: 0524643333","2015-08-22T11:41:25+0000","707688259256219_1052049561486752","",""
"","צימר בתל אביב ! סאבלט מ 14.09 - 12.10. וילה 2 קומות מעץ 100 מ""ר . חנייה + גינה ענקית . 5000 ש""ח לכל התקופה.","2015-08-22T11:23:31+0000","707688259256219_1052045094820532","",""
"","מחיר אטרקטיבי בגלל טיסה לחו""ל בהתראה קצרה,  כניסה עוד שבוע . מתפנה חדר גדול מאוד בדירת שותפים בשכונת רמות צהלה בתל אביב, רחוב ויסבורג.  הדירה כולה מרוהטת וכלול בחדר מזגן, שולחן כתיבה, ארון, טלוויזיה ומערכת סטיראו. תאריכים: 27.8.15– 10.9.15.  (15 יום,  עם אופציה להארכה במיידי) מחיר 780 ₪ - כולל הכל.  באמת שממש אטרקטיבי. גודל הדירה 240 מטר ועוד 240 מטר גג, חניה חופשית(מקורה), מחסן חיצוני וסלון 100 מטר.. • אבזור נוסף כמו: מכונת כביסה, מייבש, מיקרו, מקרר וטוסטר ובר משקאות. בקיצור פינוק!   ליצירת קשר:  איתי -  050-8280882  עדן-  050-633-3775 A very big room is available in our beautiful apartment. Located in Ramot Tzahala Tel Aviv (north). Includes furniture and T.V. Dates: 27.8 – 10.9 (15 days)  . The priced: 780 nis. The apartment is very big, 240 meters with roof 240 meters as well. Two parking spots and external warehouse is optional. Living room (100 meters)!  For more information: ITAY  050-8280882 Eden Cohen Hodaya Gamliel","2015-08-22T10:45:24+0000","707688259256219_1051997254825316","",""
"","היי חברים,  מסבלטים את הדירה המדהימה שלנו לתקופה של חודש ושבוע מה7.9.15 עד ה12.10.15. (ניתן אף לפרק זמן קצר יותר). מיקום מעולה - נחמני פינת רוטשילד. יש חניה בבניין!!! דירת 3 חדרים גדולים עם תקרות גבוהות פלוס מרפסת. חדר אחד יהיה סגור. מחיר:  6000  ש""ח לכל התקופה. הדירה כוללת מכונת כביסה, wi-fi ומיטה ומזרן חדשים בגודל 160*200.  אשמח לענות לכל שאלה.  יניב ,","2015-08-22T09:33:21+0000","707688259256219_1052002288158146","",""
"","היי חברים, אנחנו עדיין מחפשים סאבלט לחודש לזוג או יחיד שיכנס לדירה המושלמת שלנו בכרם. 19/9 - 17/10, 5,500 ש״ח כולל הכל! דירה סופר מוארת, בכרם התמנים. כניסה עם קוד, במרחק של 2 דק מחוף גאולה, שוק הכרמל ורח' שינקין. חלל גדול עם מטבח מאובזר, סלון, פינת אוכל ויציאה למרפסת גדולה ומפנקת. במפלס העליון חדר שינה. בדירה יש מזגנים בשתי הקומות, yes, אינטרנט אלחוטי ומכונת כביסה. :)  Hi friends ,We're looking to sublet for a couple or a single to our perfect apartment at Kerem HaTeimanim . 19/9 - 17/10 , NIS 5,500 ! (includes everyrhing) Super lighted apartment , at Kerem HaTeimanim neighborhood. Intercom building enterance , just 2 minutes from the beach , the Carmel Market and Shenkin Street. A large space with a fully equipped kitchen, living room, dining room and large balcony! The bedroom is at the apartment upper level. Two floor apartment with A/C in both ,sat-TV , Wi-Fi and a washing machine. :)","2015-08-22T08:37:37+0000","707688259256219_1051989848159390","",""
"","צריכים לבלות עוד חודש באוניברסיטה?? מסבלט את החדר שלי בדירת 2 שותפים בשכונת רמת אביב, רחוב טאגור. חצי דקה מהקניון ו-2 דקות מהאוניברסיטה, אזור שקט ומלא חנייה... החדר מרוהט קומפלט(מיטה זוגית, ארון, שולחן, טלויזיה, מזגן) נקי ומרווח כמו גם שאר הדירה, לא רלוונטי למעשנים או בע""ח.  תאריכים 13.9-16.10, מחיר 2200 ש""ח , התאריכים והמחיר גמישים. מכיר את תיקיית Others, תרגישו חופשי לשלוח.","2015-08-22T08:28:40+0000","707688259256219_1051987868159588","",""
"","סאבלט מציאה בשיינקין!!!  חדר ענק, 25 מ""ר, עם מרפסת שמש אישית ורק שותפה אחת בשיינקין, מרכז תל אביב. 7 דקות מהים, מהסנטר, דקה מקינג ג'ורג' ומרוטשילד, ממש קרוב לאלנבי.  סאבלט מה 9\13 עד ה 10\12 רק ב 2,600 ש""ח. יש: מכונת כביסה, אינטרנט, YES, מלא עציצים, שמש וויבים מעולים:)  זאת דירה עם 2 חדרי שינה בלי סלון, כך שיש המון פרטיות. בדירה נשארת שותפה מקסימה איתה תחלקו מטבח, שירותים ומקלחת.  כמו שאתם רואים יש הכל בבית, מאובזר לחלוטין. מוזמנים לבוא לראות או לשאול כל דבר.  בכיף בע""ח- אפילו היפופוטם.","2015-08-22T07:45:32+0000","707688259256219_1051977121493996","",""
"","We're subletting our beautiful apartment in Givatayim for one month, from September 10th to October 10th, 2.5 rooms, spacious and well-equipped, Located in the great Sheinkin Street, central location on Katzanelson / Weizman, 5 minutes from Tel Aviv, available public transportation, all needed facilities are in a walking distance. Rent (including all bills!): 4000 NIS (flexible). Contact: Elad: 0524568980 Shaked: 0509130009","2015-08-21T19:23:52+0000","707688259256219_1051693584855683","",""
"","Amazing sablet- two room apartment at ""Milano Square"" from 8.9-30.9, completly furnished, bright and enjoyable. 054-2542500","2015-08-21T18:55:59+0000","707688259256219_1051684394856602","",""
"","סאבלט ברח' לפין,  5 דקות לים/ רוטשילד/ שוק הכרמל. דיאת 3 חדרים, 80 מ""ר, מרוהטת, לחודש - חודשיים, אולי אפשר להאריך. פנוי מ 25 באוגוסט.  מחיר: 5600 ש""ח שכירות + 700 ש""ח חשבונות (ארנונה,  גז, חשמל, אינטרנט ועד בית) מרוהטת. יש סדינים/ מגבות/ כלים. רק לבוא עם מזוודה. מתאים לזוג/ 2-3 חברים/ משפחה קטנה","2015-08-21T17:37:47+0000","707688259256219_1051660918192283","",""
"","סבלטטטט בקפלן 9 ממש על שפת אבן גבירול, לונדון מיניסטור, שרונה מרקט, הסנטר ועזריאלי :  בין התאריכים 8/9 - 19/9  1400 ש""ח ל-12 יום.  בדירה נשאר שותף, יש הכל בדירה, עורפית ושקטה.","2015-08-21T17:29:47+0000","707688259256219_1051658431525865","",""
"","דירת 2 חדרים מדהימה במרכז תל אביב, ברחוב הנביאים,מתאימה לזוג או לבודד, חדר שינה אחד, סלון ומרפסת מרווחת. קרובה לכיכר רבין, כיכר הבימה ודיזינגוף סנטר. בדירה ריהוט מלא, טלוויזיה ואינטרנט. פנויה בסוף חודש ספטמבר 25.9-2.10. המחיר לכל התקופה הוא 1200 ש""ח. Two room apartment in central Tel Aviv, suitable for couples or וsingles.  one bedroom, a living room and a spacious terrace. Close to Rabin Square, Habima Square and Dizengoff Center. The apartment is fully furnished, TV and Internet. Available at the end of September from 25.9 to 2.10. The price for the entire period is 1200 NIS.","2015-08-21T16:14:07+0000","707688259256219_1051627334862308","",""
"","********סאבלט********* אני מסבלטת את חדרי הנעים לחודשיים בין 11/9-11/11 לבנות בלבד ולא מעשנות 25-35. דירה מקסימה במרכז העניינים, דיזנגוף 85 ליד כיכר דיזינגוף, דקה מהסנטר ו5 דקות מהים. נשארת שותפה מהממת. 3200 כולל הכל!!!! יש בדירה מכונת כביסה מזגן חדש ועוד.. לפרטים לפנות אלי לפרטי.","2015-08-21T16:05:39+0000","707688259256219_1051115031580205","",""
"","חודשיים (ספטמבר-אוקטובר) 5000 (לכל התקופה כולל הכל ויותר) יפו (רחוב עדולם, על יד המכללה) שותף אחד אדיר, סלון אחד יפה, מרפסת אחת עם המון אור ביום וקצת חושך בלילה, גג אחד עם אוויר, שני חדרי שינה עם גלריה. הכל כלול. חוץ מהיין.","2015-08-21T15:36:51+0000","707688259256219_1051611384863903","",""
"","שלום לכולם, מסבלט את חדרי הקט בארלוזרוב 170, למשך 11 ימים בין 30.08-10.09 לרגל נסיעת """"""""עסקים"""""""", בדירה נשארים 2 שותפים, לא רעים בכלל... ;) 700 ש""ח כולל חשבונות, כל המעוניין מוזמן","2015-08-21T15:35:02+0000","707688259256219_1051610108197364","",""
"","199$  לילה ","2015-08-21T15:25:07+0000","707688259256219_1051607444864297","",""
"","","2015-08-21T14:45:52+0000","707688259256219_1051592711532437","",""
"","*** סאבלט של דירת שני חדרים בצפון הישן לחודש וחצי *** (scroll down for english) היי, מסבלטים דירה חמודה ברחוב בן סרוק (קרוב לפינת ארלוזורוב אבן גבירול). התאריכים: 1.9-22.10, מאוד גמיש לשני הכיוונים. מה בדירה? הדירה נשארת מרוהטת לגמרי, וכוללת שני חדרי שינה: האחד גדול מאוד (22 מ""ר) עם חלון ענק ומיטה זוגית מפנקת ופינת ישיבה. השני, חדר גדול (16 מ""ר) עם מיטת אחד וחצי וארון קיר גדול מאוד, ומרפסת פרטית צמודה ונחמדת. כמובן שגם המטבח, האמבטיה וכו' נשארים לגמרי מאובזרים. יש מזגן בחדרי השינה. עדיפות תינתן לשוכרי הדירה בשלמותה אם כי ניתן גם לפנות לגבי חדר בודד. השכירות: 5,000 לחודש +חשבונות ניתן לבוא לראות את הדירה במוצ""ש, 15.8, בין השעות 19:00-21:00. נתראה! :) *** Sublet - a month and a half in a 2 roomapartment in the Old North neighbourhood of Tel Aviv*** Hey, We are offering to sublet our cute apartment in Ben Saruq street (close to Arlozorov-Ibn Gvirol corner). The dates are tentatively 1.9-22.10, but there is an option of a lot of flexibleness in both directions! The apartment is fully furnished. One of the bedrooms is very big (22 sqm) with a huge window and even an exercise machine. The other room is also big (16 sqm), has a huge wardrobe and its own private balcony - perfect to sit on and enjoy the breeze. Of course the kitchen and bathrooms are completely equipped with everything you need. There is A/C in the bedrooms. We prefer to rent the whole apartment together, but it is also possible to inquire about only one of the rooms. The rent is 5,000 per month + bills. You can come to see the flat on saturday, 15.8, between 19:00-21:00. See you!! :)","2015-08-21T14:36:28+0000","707688259256219_1046974145327627","",""
"","**סאבלט זול ושווה ביפו!  CHEAP SUBLET IN JAFFA! **  --english follows hebrew--  מציעים את דירתנו ברח׳ טוני הלה, יפו  מה-10.9 עד 20.10 (תאריכים גמישים מאוד ואפשר גם רק חלק מהתקופה!).   בדירה יש הכל בגדול, אפשר לראות בתמונות. מדובר בסוג של לופט, תקרות גבוהות, יש חלוקה לחללים וגלריה לשינה.   בעיקר מתאימה לזוג או יחיד.  3600 פר חודש, כולל חשבונות כולל הכל (כולל גם להשקות את הצמחי תבלין ולהשתמש בהם כמה שתרצו)  כל הסיפור ממש גמיש, דברו איתנו מי שמעוניינ/ת :)  גרי 054-9747201 ארז 052-8507473 (או בפייסבוק:  Garry Tzarfati, Erez Sarig)  ----------------------------------------------------------------------------------------------  We are offering our apartment for subletting. Located in Toni Halle street, Jaffa.  From September 10th to October 20th (very flexible dates, and it's possible to sublet for only part of the period!)  We have pretty much everything you may need in the apartment, as you can see in the pictures. It's a loft with high cielings, divided into spaces and includes a sleeping gallery.  Most suitable for either a couple or one person.  For 3600 shekels per month - it's yours! (including bills and everything)  The whole thing is very flexible and debatable, talk to us if you're interested :)  Garry 054-9747201 Erez 052-8507473 (or through Facebook: Garry Tzarfati, Erez Sarig","2015-08-21T14:35:18+0000","707688259256219_1051588614866180","",""
"","I am subletting my lovely home in Tel Aviv: 23rd August - 15th September - flexible dates. It's a 2 bedroom, 80 sq meter, beautiful and really quiet, AC, PC, Wi-fi, new Bathtub, Washing machine. It comes with a cute black cat called Choya. Located in central city in Neve Sha'anan, great window view and space, the best spot if you have/rent a car cause there's lot's of free parking. Ideal for travelers as it's very close to the highway, train and central bus station, it's also 7-minute-walk from Rothschild bvd. write in private. 3500 his for the whole period.","2015-08-21T13:47:18+0000","707688259256219_1051569704868071","",""
"","שלום לכולם !  מסבלטים את הדירה הנדירה שלנו במרכז ת""א מה-24 לספטמבר ועד ה-11 לאוקטובר !  דיזינגוף פינת נורדאו. דירה לזוג מרווחת מאוד וחדשה. 70 מ'. מרפסת אש. מאובזרת כולל יס. מטר מהים.   ויש חניה !!! גמישיות במחיר ובתאריכים...  לפרטים אצלי ! שבת שלום !","2015-08-21T13:01:38+0000","707688259256219_1051555658202809","",""
"","דירה שווה .44 מטר בלבונטין,2 חדרים נפרדים עם סלון ומרפסת .מזגן אינטרנט .דקה מרוטשילד קרוב לפלורנטין ולמרכז.שכונה טובה.אין פועלים זרים!! אמפם מתחת לבניין.קומה 2.עם מכונת כביסה ומייבש. 3200 שח כולל הכל מה7 לספט עד 8 לאוקטובר.","2015-08-21T12:54:17+0000","707688259256219_1051553588203016","",""
"","סאבלט לחודש במרכז תל אביב!!! בר כוכבא 32 מה-8/9 עד ה-9/10 חדר שווה בדירה שווה במיקום הכי טוב שתמצאו... 2600 + 400 ש""ח לכל החשבונות בדירה יש הכל- מזגנים, מטבח מאובזר, מדיח, מכונת כביסה, מייבש, טלוויזיות, יס, אינטרנט. החדר המסובלט גדול ויש בו הכל. רק להביא בגדים","2015-08-21T12:42:48+0000","707688259256219_1051550494869992","",""
"","שלום:) מסבלט דירה ברח' ויזל בתל אביב (בין ארלוזורוב לבן גוריון). גודל החדר כ-37 מ""ר. בדירה ישנם שני שותפים אחרים: שותף ושותפה. החדר של השותפה מצוייד במקלחת כך שרוב השותפות היא עם השותף. התאריכים הם בין 11/9-8/10 (חודש)עקב נסיעה לחו""ל. השותפים מקסימים ושקטים. הדירה היא כ-10 דקות לים (תלוי במהירות ההליכה:) . מחיר כולל הכל (חשבונות: אינ', חשמל, מים, גז ועד בית, ארנונה) 2,600 לכל התקופה. לפרטים ניתן להתקשר או להשאיר הודעה 0523267425. הדירה מאובזרת בכל מכשירי החשמל","2015-08-21T11:30:16+0000","707688259256219_1051524081539300","",""
"","","2015-08-21T11:27:50+0000","707688259256219_1051518094873232","",""
"","מסבלט חדר בדירת שותפים. תאריכים: 30.8-11.10 . מיקום:רח' פאת השולחן (ליד יגאל אלון) החדר עם מקלחת ושרותים צמודים ופרטיים בחדר. מזגן. חניה. בדירה נשארים זוג שותפים נחמדים וכלבת פאג מדהימה. מחיר: 3100 כולל כל החשבונות  לכל התקופה. (ארנונה,מים,חשמל,ועד,אינטרנט).","2015-08-21T11:23:56+0000","707688259256219_1051522078206167","",""
"","","2015-08-21T11:19:41+0000","707688259256219_1051520901539618","",""
"","","2015-08-21T10:47:02+0000","707688259256219_1051506364874405","",""
"","***חדר פנוי לסבלט של חודש!**** בדירתי החמודה והנעימה ברמת גן קרוב לצומת עלית (המתמיד 30) 5 דקות מתל אביב, נגישה לתחבורה ציבורית שמגיעה לכל מקום בארץ וקו 51 שרץ 24/7 ללא הפסקה מתפנה חדר מתחילת ספטמבר עד סביבות ה20 לחודש. יש גם אופציה שבזמן הסבלט החדר שלי יצטרף וכל הדירה תוכל להיות בסבלט מה10 עד ה20 המחיר כלל הכל לסבלט הוא 2200 (כלל חשבונות וכל מה שנלווה) יש הכל בדירה והחדר שמתפנה ריק לחלוטין מציוד אישי (נשאר בו ארון ומיטה) דירה מאובזרת לחלוטין, מטבח מצויד לבשלנים, סלון נעים ומואר וכל זה באזור שקט ונעים שקרוב לכל מה שמרכזי. לפרטים תפנו אלי בפרטי או בטלפון אמיתי - 054-6790632","2015-08-21T10:31:33+0000","707688259256219_1051500528208322","",""
"","סבלט בין ה21/8-13/9 בפנקס/נמיר ב3500 ש""ח כולל הכל! מראים ביום שלישי! אז חדר (עם מקלחת ושרותים צמודים ופרטיים בחדר) בדירת 3 שותפים וכלבה קטנה (שותף ושותפה שכנראה ישארו החברים הכי טובים שלכם אחכ) דירה מהממת בקטע אחר מעלית ושומר בכניסה מזגן שולחן פול נוף פסיכי מעשנים בחלון חניה כבר אמרתי? ולא לא- יש עוזרת כל יום ראשון! (גיא נראה לי אני באה לסבלט...) הוא יראה בשלישי בערב ואתם יכולים לפנות אליי בינתיים בשאלות","2015-08-21T10:22:15+0000","707688259256219_1045425575482484","",""
"Reut Aviran shared her post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","סבלט במרכז תל אביב- 25/8-17/9 ב2500 ש""ח!","2015-08-21T10:06:07+0000","707688259256219_1043624638995911","",""
"","סאבלט לחצי שנה דירה 2.5 חדרים, 60 מ""ר מתאימה ליחיד/לזוג בסמטה שקטה על רח' רש""י. מחיר: 5,400 כולל: ריהוט (מיטה, ארון קיר, גז כיריים, מכונת כביסה, טלויזיה, ספה ושולחן אוכל) , ארנונה, וועד בית (לא כולל חשמל, מים וגז). פרטים: שי - 052-5916393","2015-08-21T09:44:51+0000","707688259256219_1051485684876473","",""
"","סבלט לחודש לדירה מצוינת 2.5 חד' ביפו, 2 דק' מהנמל, 2 דק' מהשוק. חנייה מקורה בבניין. 3600 שח כולל כל התשלומים.","2015-08-21T08:56:31+0000","707688259256219_1051473241544384","",""
"","היי חברים, ***אנחנו מסבלטים את הדירה השווה שלנו**** דירה ברמה מאוד גבוה, משופצת מרווחת מוקפת בעץ וירוק ושקט. ממוקמת בצפון הישן של ת""א לחודש מה10.9 עד ה07.10 (גמישים). דירת 3 חדרים כולל מרפסת פורחת, חדר עבודה, חדר שירות, מטבח ענק ומאובזר, סלון מפנק וחדר שינה עם מיטה נוחה במיוחד. רחוב צדדי ושקט 5 דקות הליכה מהים. מחיר 5500 ש""ח. למעוניינים מוזמנים לכתוב הודעה בפרטי....תודה!!!  ***We're subletting our beautiful apartment*** Luxurious large apartment in a great location 5 min walk from the beach and all central hangouts yet in a quiet side street surrounded by beautiful green trees. The sublet is between the dates: 11/9- 7/10 (flexible in a few days) for 5500 shekels. The apartment includes 1 comfy bedroom, large living room, Flowery balcony, specious fully equipped kitchen (including an espresso machine, water bar, Juicer, halogen oven and many more cool gadgets), study and service room.  Feel free to send me message. Thank you!","2015-08-21T08:34:50+0000","707688259256219_1051467791544929","",""
"","שלום חבריםֿ, דירה מרוהטת לזוג או יחיד, מתפנה ל-7 שבועות או חלק מהם (גמיש). 5 לחודש+חשבונות. פרטים בפרטי  https://www.facebook.com/media/set/?set=a.10101268369843829.1073741834.36814343&type=3","2015-08-21T07:49:40+0000","707688259256219_1051454651546243","",""
"","Hi, I am looking for a fully furnished sublet in Tel Aviv for a guest Professor who will be visiting Israel from October 1st to December 31st. It can be a studio or 1+1 apartment in central Tel Aviv. The budget is around 4500-5000 NIS. Please PM me if you can help.","2015-08-21T06:40:08+0000","707688259256219_1051027041589004","",""
"","","2015-08-21T00:42:48+0000","707688259256219_1051257404899301","",""
"","היי לכולם, אנחנו מסבלטים את הדירה המהממת שלנו שנמצאת על רחוב החשמונאים פינת רוטשילד (מיקום מושלם) בין התאריכים 26/08-24/09 (גמיש). דירת 2.5 חדרים, מוארת מאוד, מרוהטת ומאובזרת עם אופציה לחנייה. מחיר לחודש 5,000 (כולל חשבונות), אופציה לסבלט חלק מהתקופה.  לפרטים מוזמנים לפנות אליי בהודעה פרטית","2015-08-20T21:14:38+0000","707688259256219_1050985621593146","",""
"","סבלט באזור מעולה בצפון הישן,מתחילת ספטמבר דירה הורסת!! ממליצה בחום  לפרטים- 0542542500","2015-08-20T20:13:27+0000","707688259256219_1051144408243934","",""
"","לאנשים טובים וחברים! מסבלטת את ביתי האוהב, במרכז תל-אביב (רח' בלפור) בתאריכים: 28/8-16/9 דירת שני חדרים נעימה ומרווחת עם חצר גדולה ומטריפה. קרובה לים- ליום קיץ חם. 2,700 בלבד לפרטים - 0547909872","2015-08-20T19:01:08+0000","707688259256219_1051117451579963","",""
"","מסבלטת את חדרי האהוב מה25/8-17/9. תתכן הארכה.  הדירה ממוקמת בדיזינגוף 228, פינת ז'בוטינסקי.  בדירה נשארות עוד שתי שותפות מהממות וכלב מדהים שנמצא בחדר של אחת השותפות.  מחיר לכל התקופה - 2000₪.","2015-08-20T19:00:13+0000","707688259256219_1051116724913369","",""
"","כןכן עדיין רלוונטי! שבוע ראשון של ספטמבר,גמישה בימים. דירה מושלמת בלב כרם התימנים,עם מזגן וטלוויזיה בחדר. בדירה נשארת שותפה שבקושי נמצאת ושקטה מאוד. מחיר מצחיק בפרטי:)","2015-08-20T18:07:29+0000","707688259256219_1051096131582095","",""
"","","2015-08-20T17:34:45+0000","707688259256219_1051084954916546","",""
"","I'm subletting my Tel Aviv apartment for September and October (1/9 to 31/10). It's on Trumpeldor, across from the imperial cocktail lounge and is 1 block from the beach and 5 minutes from the Shuk. It's central Tel Aviv, near the beach. You are short walk to Frishman/Dizzengof and Nahalat Binyamin. There is a clean and neat roommate who works full time during the week. The room is fully furnished, we have laundry machine as well, and the rent includes all utilities and other expenses. I will be traveling in the U.S. for the holidays. 3200nis per month. Please share with friends and contact me privately for details. — at Trumpeldor Street, Tel Aviv.","2015-08-20T17:18:26+0000","707688259256219_1051078661583842","",""
"","שיינקין!!!!!!!!! מתי? 9\13 עד ה 10\12  מה? חדר ענק עם מרפסת שמש פרטית צמודה. מיטה, ספה, שולחן מחשב, טלוויזיה 40"", מזגן. *שותפה אחתתתת שנשארת, אין סלון (ולכן יש פרטיות). המון אור, נוף לגינת שינקין ואחלה שקיעות. *בית נקי, מסודר ומזמין. *שירותים נפרדים, מקלחת, מכונת כביסה, גז, מקרר, תנור, מלא עציצים:) *7 דקות הליכה מהים, מאוד מרכזי, קרוב לאלנבי, קינג ג'ורג', דיזינגוף סנטר, רוטשילד. למה? הודו:) כמה? 2,600 ש""ח!","2015-08-20T17:05:17+0000","707688259256219_1051074124917629","",""
"","*סאבלט* מסבלט את החדר שלי מה- 9.9 ועד ה-5.10  רחוב המגיד, רחוב קטנטן שיוצא מרוטשילד ונמצא בין בלפור לשינקין.  בדירה נשארים שני שותפים מגניבים וגם איב, כלבה שהיא לא רק! החדר גדול ומאובזר בכל מה שצריך. 2500  לכל התקופה כולל הכל! לעוד פרטים 054-6146876 או כאן.  Subletting my big room in a great Apt in Rothschild boulevard, awesome location right in the center of Tel Aviv. September 9th – October 5th   :) 2500NIS ! All included   PM me for more details","2015-08-20T16:25:14+0000","707688259256219_1051053871586321","",""
"","יחידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42 {HOT}, מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 1.9.15-14.1.16 KARIN 052 6680811","2015-08-20T16:08:16+0000","707688259256219_1051047088253666","",""
"","***סאבלט*** לחדר ענק (20 מ״ר) בדירת שני שותפים בצפון הישן, בין ז׳בוטינסקי לארלוזורוב, 3 דק׳ הליכה ממרכז בזל. תאריכים: 16.9 עד 6.12 (3 חודשים מינוס 10 ימים). בדירה נשאר ה-שותף ה-מהמם. דירה (וכמובן החדר) משופצת, מאובזרת לגמרי, מפנקת. לפי 2,900 שח לחודש (כולל הכל: עלות שכ״ד+חשבונות).","2015-08-20T16:07:12+0000","707688259256219_1051046718253703","",""
"","2.5 חדרים 58 מ""ר מרווחת, מתאימה לזוג 3950 ש""ח כולל כל החשבונות נמוך ממחיר עלות 1-22.10 (גמיש!) קרוב לבוגרשוב ולסנטר ברחוב שקט באישור בעל הדירה","2015-08-20T14:48:52+0000","707688259256219_1051017234923318","",""
"","24/8 - 4/9 דירת שתי חדרי שינה וסלון ענק  מאובזרת קומפלט אינטרנט כבלים מזגנים מערכת סאונד וכל מה שצריך  לעוד פרטים בפרטי","2015-08-20T13:29:06+0000","707688259256219_1050987084926333","",""
"","סאבלט בתל אביב בחודש ספטמבר לדירה יפייפיה 2 דקות מחוף הים 5 דק הליכה מכיכר דיזינגוף!!! לפרטים נוספים שלחו לי הודעה בפרטי! Subletting a Beautiful Apt in the Center of Tel Aviv , 5 min walk from the Beach and from Dizzingoff Square !!! PM me for Details !! ","2015-08-20T13:14:14+0000","707688259256219_1050982698260105","",""
"","חברים מסבלטת את החדר שלי בת״א רחוב הנביאים מרכז העיר בין אבן גבירול לקינג גורג קרבת הבימה הסנטר ורבע שעה הליכה מהים מיקום מושלם וכמובן תחנות אוטובוסים לכל היעדים הרצויים  נשארת בדירה שותפה מדהימה שאוהבת לבשל!  מתחילת ספטמבר עד אוקטובר  תפיצו ותשתפו !!!!!!","2015-08-20T12:56:58+0000","707688259256219_1050976248260750","",""
